horodatage,modele,fournisseur_matiere,numero_pastille,pastille_retaillee,numero_passage,four_consigne_C,four_reel_C,inducteur_puissance_1_consigne_kW,inducteur_puissance_1_reel_kW,inducteur_puissance_2_consigne_kW,inducteur_puissance_2_reel_kW,pyrometre_inducteur_1_C,pyrometre_inducteur_2_C,frette_int_consigne_C,frette_int_reel_C,frette_ext_consigne_C,frette_ext_reel_C,temps_chauffe_inducteur_s,temps_transition_s,compteur_chauffe_ok,compteur_frappe_ok,machine,nom_recette,diametre_apres_filage_mm,longueur_apres_filage_mm,concentricite_mm,conformite_diametre,conformite_longueur,conformite_concentricite,conformite_globale,ecart_diametre_mm,ecart_longueur_mm,ecart_concentricite_mm,regime_anomalie,inducteur_1_point_1_C,inducteur_1_point_2_C,inducteur_1_point_3_C,inducteur_1_point_4_C,inducteur_2_point_1_C,inducteur_2_point_2_C,inducteur_2_point_3_C,inducteur_2_point_4_C,lvdt_01_consigne_mm,lvdt_01_reel_mm,lvdt_01_ecart_mm,lvdt_02_consigne_mm,lvdt_02_reel_mm,lvdt_02_ecart_mm,lvdt_03_consigne_mm,lvdt_03_reel_mm,lvdt_03_ecart_mm,lvdt_04_consigne_mm,lvdt_04_reel_mm,lvdt_04_ecart_mm,lvdt_05_consigne_mm,lvdt_05_reel_mm,lvdt_05_ecart_mm,lvdt_06_consigne_mm,lvdt_06_reel_mm,lvdt_06_ecart_mm,lvdt_07_consigne_mm,lvdt_07_reel_mm,lvdt_07_ecart_mm,lvdt_08_consigne_mm,lvdt_08_reel_mm,lvdt_08_ecart_mm,lvdt_09_consigne_mm,lvdt_09_reel_mm,lvdt_09_ecart_mm,lvdt_10_consigne_mm,lvdt_10_reel_mm,lvdt_10_ecart_mm,lvdt_11_consigne_mm,lvdt_11_reel_mm,lvdt_11_ecart_mm,lvdt_12_consigne_mm,lvdt_12_reel_mm,lvdt_12_ecart_mm,lvdt_13_consigne_mm,lvdt_13_reel_mm,lvdt_13_ecart_mm,lvdt_14_consigne_mm,lvdt_14_reel_mm,lvdt_14_ecart_mm,lvdt_15_consigne_mm,lvdt_15_reel_mm,lvdt_15_ecart_mm,lvdt_16_consigne_mm,lvdt_16_reel_mm,lvdt_16_ecart_mm,lvdt_17_consigne_mm,lvdt_17_reel_mm,lvdt_17_ecart_mm,lvdt_18_consigne_mm,lvdt_18_reel_mm,lvdt_18_ecart_mm,lvdt_19_consigne_mm,lvdt_19_reel_mm,lvdt_19_ecart_mm,lvdt_20_consigne_mm,lvdt_20_reel_mm,lvdt_20_ecart_mm,lvdt_21_consigne_mm,lvdt_21_reel_mm,lvdt_21_ecart_mm
2026-05-10 19:23:42,PIECE_A,FournC,10290,True,5,445.68,428.4,131.245,134.137,59.283,59.412,1077.8,1158.08,167.1,168.43,151.08,153.25,17.01,7.63,289,250,M2225,3M1L3A_C,28.4207,125.004,0.02951,NOK,OK,OK,NOK,-0.0793,0.004,0.02951,derive_9,1044.7,1064.57,1082.32,1104.21,1157.82,1137.7,1142.24,1180.0,23.9598,24.0426,0.0828,26.6249,26.525,-0.0999,18.7477,18.7538,0.0061,41.2383,41.2533,0.015,36.7507,36.7104,-0.0403,37.524,37.4907,-0.0333,34.9106,34.9008,-0.0098,15.9353,15.9002,-0.0351,13.0525,12.9642,-0.0883,37.9777,37.9865,0.0088,36.7647,36.762,-0.0027,36.6221,36.6119,-0.0102,45.0676,45.1392,0.0716,21.3399,21.3113,-0.0286,42.6321,42.7283,0.0962,23.3458,23.3713,0.0255,39.6735,39.6746,0.0011,28.4397,28.5123,0.0726,34.5212,34.5414,0.0202,22.9003,22.8054,-0.0949,41.1564,41.2327,0.0763
2026-05-10 19:23:47,PIECE_A,FournB,10291,False,3,588.9,595.91,63.173,63.708,139.238,136.165,1136.41,775.08,161.05,161.52,163.38,163.19,10.54,4.26,289,250,M2225,3M1L3A_C,28.4161,125.044,0.02487,NOK,OK,OK,NOK,-0.0839,0.044,0.02487,derive_10,1167.13,1120.15,1140.56,1121.93,769.29,766.15,773.68,765.32,15.317,15.3732,0.0562,33.4808,33.5259,0.0451,42.0491,42.0985,0.0494,43.6386,43.5753,-0.0633,25.8218,25.8101,-0.0117,12.921,12.8507,-0.0703,37.0848,37.1393,0.0545,22.2484,22.2134,-0.035,47.3238,47.3055,-0.0183,43.03,43.0104,-0.0196,41.2541,41.2403,-0.0138,12.4487,12.3992,-0.0495,13.7904,13.7716,-0.0188,31.4647,31.4099,-0.0548,40.529,40.5067,-0.0223,37.4858,37.4157,-0.0701,32.0543,32.0173,-0.037,36.5002,36.4587,-0.0415,19.6579,19.6677,0.0098,35.9495,35.8991,-0.0504,34.654,34.653,-0.001
2026-05-10 19:23:52,PIECE_A,FournC,10292,False,3,553.68,552.09,125.092,127.194,116.53,119.431,817.25,1102.92,196.04,197.28,137.09,136.36,29.7,3.13,290,251,M2225,3M1L2A_C,28.4938,124.996,0.00635,OK,OK,OK,OK,-0.0062,-0.004,0.00635,normal,793.63,824.08,824.5,833.81,1126.13,1091.7,1101.36,1114.07,41.6975,41.6342,-0.0633,34.9558,34.9006,-0.0552,34.6525,34.6546,0.0021,30.0182,29.9988,-0.0194,14.8681,14.7777,-0.0904,30.7028,30.6865,-0.0163,41.6211,41.6164,-0.0047,17.5859,17.4948,-0.0911,36.6214,36.6212,-0.0002,33.0617,32.9672,-0.0945,30.8306,30.8645,0.0339,26.0734,26.0256,-0.0478,42.3721,42.382,0.0099,32.1991,32.2055,0.0064,23.517,23.6008,0.0838,23.0513,22.9623,-0.089,46.0164,46.0743,0.0579,17.6972,17.6085,-0.0887,12.968,12.889,-0.079,17.5798,17.6682,0.0884,30.7161,30.7732,0.0571
2026-05-10 19:23:57,PIECE_A,FournA,10293,False,3,502.11,486.8,93.416,90.661,113.098,111.734,834.91,1001.09,193.19,192.67,136.59,138.88,29.7,6.87,291,252,M2225,3M1L2A_C,28.5024,125.011,0.00474,OK,OK,OK,OK,0.0024,0.011,0.00474,normal,853.51,854.29,853.14,849.42,989.09,980.94,983.62,985.79,39.7219,39.674,-0.0479,45.5169,45.5616,0.0447,42.0583,42.0538,-0.0045,44.2301,44.2289,-0.0012,20.8097,20.8873,0.0776,42.972,42.9801,0.0081,24.5515,24.4589,-0.0926,13.4778,13.4389,-0.0389,24.8972,24.9455,0.0483,36.4849,36.3991,-0.0858,34.8795,34.8433,-0.0362,13.4752,13.5388,0.0636,46.7478,46.7838,0.036,37.6206,37.547,-0.0736,27.1025,27.0867,-0.0158,27.399,27.4271,0.0281,22.0173,21.9229,-0.0944,47.9882,47.9088,-0.0794,43.1514,43.0608,-0.0906,35.2236,35.1745,-0.0491,24.8424,24.7452,-0.0972
2026-05-10 19:24:02,PIECE_A,FournA,10294,False,4,408.87,410.46,149.223,150.606,145.429,143.77,962.43,926.9,178.56,179.51,138.5,136.82,26.64,6.29,292,253,M2224,3M1L3A_C,28.5016,125.037,0.00019,OK,OK,OK,OK,0.0016,0.037,0.00019,normal,989.35,977.93,988.98,935.8,929.15,929.51,913.07,930.13,13.6351,13.6863,0.0512,46.9393,46.8909,-0.0484,32.12,32.08,-0.04,36.3339,36.3159,-0.018,22.54,22.5993,0.0593,41.5529,41.6181,0.0652,36.2284,36.3225,0.0941,35.4007,35.4939,0.0932,16.1313,16.2257,0.0944,30.2682,30.2375,-0.0307,29.5427,29.6131,0.0704,26.5131,26.5862,0.0731,35.9767,36.0712,0.0945,23.3231,23.3987,0.0756,24.6131,24.5233,-0.0898,30.5561,30.555,-0.0011,34.0097,34.0665,0.0568,16.7276,16.7074,-0.0202,20.1437,20.1572,0.0135,33.8701,33.8259,-0.0442,35.6103,35.6793,0.069
2026-05-10 19:24:07,PIECE_A,FournA,10295,False,4,459.88,450.02,66.412,66.791,138.736,135.451,876.09,1161.59,153.19,152.85,123.66,123.3,10.77,7.3,293,254,M2225,3M1L2A_C,28.4991,125.002,0.00091,OK,OK,OK,OK,-0.0009,0.002,0.00091,normal,899.33,879.9,874.73,848.51,1167.24,1180.0,1148.36,1141.92,45.2606,45.3043,0.0437,29.0588,29.0776,0.0188,27.8578,27.8836,0.0258,31.5472,31.4742,-0.073,46.7867,46.7154,-0.0713,18.8251,18.8043,-0.0208,24.6039,24.6816,0.0777,14.2474,14.1783,-0.0691,26.0887,26.1588,0.0701,42.6913,42.7615,0.0702,19.1299,19.1362,0.0063,18.6483,18.6109,-0.0374,34.8114,34.7318,-0.0796,23.9933,23.9614,-0.0319,32.4587,32.5238,0.0651,45.0169,45.0378,0.0209,19.839,19.9166,0.0776,28.4944,28.5386,0.0442,18.5483,18.6197,0.0714,26.0452,26.0241,-0.0211,41.5386,41.6103,0.0717
2026-05-10 19:24:12,PIECE_A,FournB,10296,False,4,408.57,404.7,91.522,89.37,134.866,136.857,1039.55,835.46,189.81,188.81,138.01,140.39,21.03,4.24,294,255,M2225,3M1L2A_C,28.4923,125.003,0.01491,OK,OK,OK,OK,-0.0077,0.003,0.01491,normal,1019.82,1053.22,1017.87,1033.13,838.21,831.6,825.97,859.41,39.8985,39.8001,-0.0984,33.7073,33.7732,0.0659,39.8693,39.926,0.0567,44.3139,44.3095,-0.0044,47.7236,47.6794,-0.0442,29.224,29.3204,0.0964,13.7925,13.8809,0.0884,38.1795,38.2149,0.0354,46.3282,46.3878,0.0596,16.4982,16.489,-0.0092,37.9115,37.8561,-0.0554,27.4863,27.5135,0.0272,25.2482,25.2431,-0.0051,12.2292,12.1399,-0.0893,36.0895,35.9942,-0.0953,19.7537,19.8209,0.0672,40.9825,40.9058,-0.0767,24.213,24.1861,-0.0269,34.3946,34.3112,-0.0834,46.1443,46.227,0.0827,15.261,15.1791,-0.0819
2026-05-10 19:24:17,PIECE_A,FournA,10297,True,4,598.05,599.95,106.678,108.993,112.196,111.201,983.78,826.89,173.72,172.56,151.32,152.28,26.19,7.4,295,256,M2225,3M1L2A_C,28.5005,125.023,0.00883,OK,OK,OK,OK,0.0005,0.023,0.00883,normal,993.36,1000.71,977.05,969.6,813.21,798.47,822.48,817.31,19.7068,19.7539,0.0471,39.7687,39.8242,0.0555,17.0859,17.1429,0.057,39.1132,39.0963,-0.0169,30.8086,30.7809,-0.0277,33.3994,33.4188,0.0194,45.3444,45.2453,-0.0991,46.0354,46.0272,-0.0082,18.09,18.063,-0.027,22.6985,22.7314,0.0329,27.8796,27.821,-0.0586,44.7116,44.6344,-0.0772,32.2437,32.2075,-0.0362,38.7809,38.7582,-0.0227,33.3704,33.3817,0.0113,26.3006,26.2153,-0.0853,36.0066,36.092,0.0854,18.6651,18.7561,0.091,43.8412,43.9178,0.0766,28.582,28.5277,-0.0543,38.7712,38.8091,0.0379
2026-05-10 19:24:22,PIECE_A,FournA,10298,False,3,454.84,433.77,89.276,88.726,120.685,123.906,808.05,1054.34,197.56,195.18,159.29,158.49,29.34,5.11,296,257,M2225,3M1L3A_C,28.5081,124.957,0.01143,OK,OK,OK,OK,0.0081,-0.043,0.01143,normal,841.22,802.25,820.51,824.74,1027.93,1091.64,1029.23,1045.29,19.7513,19.7488,-0.0025,40.2172,40.2015,-0.0157,30.9965,30.9553,-0.0412,31.681,31.7489,0.0679,18.6054,18.6582,0.0528,30.708,30.7551,0.0471,32.338,32.2879,-0.0501,41.5957,41.6102,0.0145,20.9005,20.8281,-0.0724,35.3774,35.3774,0.0,13.5125,13.5702,0.0577,32.774,32.7592,-0.0148,29.9499,30.0076,0.0577,39.0618,39.0623,0.0005,17.6322,17.6835,0.0513,38.526,38.5087,-0.0173,38.9788,39.0549,0.0761,20.5217,20.4803,-0.0414,31.1576,31.1107,-0.0469,44.4301,44.3872,-0.0429,32.6041,32.6043,0.0002
2026-05-10 19:24:27,PIECE_A,FournC,10299,False,3,598.77,613.4,99.25,100.97,137.075,138.181,1182.56,930.47,192.85,193.35,128.37,129.27,25.04,3.82,297,258,M2224,3M1L3A_C,28.495,125.04,0.01228,OK,OK,OK,OK,-0.005,0.04,0.01228,normal,1155.58,1180.0,1180.0,1180.0,917.89,905.18,951.22,918.67,18.8558,18.8296,-0.0262,34.0459,33.9835,-0.0624,31.9468,32.0412,0.0944,43.4924,43.5155,0.0231,16.237,16.2496,0.0126,20.5897,20.5368,-0.0529,16.7335,16.7477,0.0142,45.0481,44.9782,-0.0699,41.4497,41.4056,-0.0441,45.5155,45.5959,0.0804,16.2981,16.217,-0.0811,34.1016,34.1939,0.0923,28.2394,28.2768,0.0374,45.7709,45.8337,0.0628,16.9061,16.8285,-0.0776,47.275,47.203,-0.072,18.9401,18.9228,-0.0173,14.8967,14.9295,0.0328,47.3364,47.2824,-0.054,19.8444,19.8781,0.0337,38.6276,38.6124,-0.0152
2026-05-10 19:24:32,PIECE_A,FournA,10300,True,2,544.85,522.53,140.776,142.195,84.407,82.808,912.48,897.43,185.33,185.27,144.52,143.97,13.64,5.46,298,259,M2224,3M1L2A_C,28.4938,124.994,0.00269,OK,OK,OK,OK,-0.0062,-0.006,0.00269,normal,921.33,927.95,935.74,927.66,884.64,926.21,892.19,919.8,20.5029,20.5494,0.0465,15.0405,15.118,0.0775,28.9004,28.8748,-0.0256,30.3652,30.3103,-0.0549,15.5599,15.5541,-0.0058,35.6206,35.6277,0.0071,27.3188,27.3687,0.0499,27.8582,27.8481,-0.0101,40.6712,40.7445,0.0733,42.6498,42.7414,0.0916,14.5552,14.5382,-0.017,17.8139,17.8165,0.0026,17.8703,17.9037,0.0334,31.9784,32.0487,0.0703,34.866,34.8547,-0.0113,43.1423,43.1383,-0.004,23.2225,23.2744,0.0519,27.4474,27.3674,-0.08,24.7157,24.6821,-0.0336,20.7481,20.7178,-0.0303,18.2214,18.217,-0.0044
2026-05-10 19:24:37,PIECE_A,FournB,10301,False,4,478.78,470.14,50.527,51.371,100.788,100.545,1160.82,1109.57,160.08,162.43,146.52,146.63,24.42,6.35,299,260,M2224,3M1L1A_C,28.5062,124.994,0.01431,OK,OK,OK,OK,0.0062,-0.006,0.01431,normal,1176.44,1125.04,1180.0,1168.76,1100.9,1095.52,1130.99,1119.27,29.7247,29.822,0.0973,30.051,29.9681,-0.0829,16.2478,16.2604,0.0126,20.1283,20.1501,0.0218,32.5766,32.6055,0.0289,45.2607,45.3092,0.0485,25.9568,25.9588,0.002,15.6737,15.6047,-0.069,19.1331,19.1291,-0.004,14.5414,14.5943,0.0529,12.303,12.2248,-0.0782,13.5166,13.4454,-0.0712,30.8958,30.985,0.0892,21.9763,21.9527,-0.0236,43.5346,43.6307,0.0961,34.7763,34.829,0.0527,19.3675,19.3674,-0.0001,24.6899,24.7711,0.0812,25.4757,25.4252,-0.0505,31.5022,31.4877,-0.0145,15.6152,15.6036,-0.0116
2026-05-10 19:24:42,PIECE_A,FournA,10302,False,2,550.86,543.37,106.191,104.115,106.145,103.644,948.52,1014.07,171.51,169.67,145.03,143.48,27.91,6.63,300,261,M2224,3M1L1A_C,28.5022,124.969,0.01301,OK,OK,OK,OK,0.0022,-0.031,0.01301,normal,957.97,932.67,937.61,931.43,1011.96,1037.03,999.99,1031.7,12.5923,12.6171,0.0248,35.2856,35.3174,0.0318,20.6666,20.5685,-0.0981,12.7694,12.7833,0.0139,23.2818,23.1894,-0.0924,20.8982,20.9507,0.0525,35.6592,35.7172,0.058,23.3203,23.3221,0.0018,46.9985,47.0257,0.0272,35.1263,35.0999,-0.0264,27.6593,27.5618,-0.0975,45.3312,45.3337,0.0025,16.3225,16.2743,-0.0482,24.4818,24.5394,0.0576,21.1487,21.1181,-0.0306,26.6924,26.681,-0.0114,23.6626,23.7543,0.0917,44.202,44.2008,-0.0012,31.8756,31.8291,-0.0465,21.4054,21.3507,-0.0547,24.1359,24.2197,0.0838
2026-05-10 19:24:47,PIECE_A,FournB,10303,False,1,463.29,481.32,148.332,151.323,133.039,133.893,1076.75,871.27,185.35,186.16,156.74,157.44,21.26,2.92,301,262,M2224,3M1L3A_C,28.4888,125.02,0.00806,OK,OK,OK,OK,-0.0112,0.02,0.00806,normal,1098.46,1063.92,1053.52,1063.96,865.37,870.15,878.56,867.67,43.3151,43.3139,-0.0012,15.3768,15.4428,0.066,33.2888,33.2236,-0.0652,24.7503,24.7256,-0.0247,44.6171,44.5552,-0.0619,38.7041,38.7928,0.0887,34.5461,34.4726,-0.0735,27.6135,27.5803,-0.0332,46.6354,46.689,0.0536,15.5102,15.4674,-0.0428,39.4497,39.4664,0.0167,14.8606,14.9059,0.0453,16.9666,16.9341,-0.0325,24.3619,24.2861,-0.0758,42.2232,42.3128,0.0896,38.9857,38.9206,-0.0651,27.8586,27.8453,-0.0133,24.5058,24.5601,0.0543,42.7807,42.699,-0.0817,28.0642,28.1317,0.0675,21.2758,21.3679,0.0921
2026-05-10 19:24:52,PIECE_A,FournB,10304,False,2,517.69,508.29,132.364,131.517,52.106,52.74,810.18,805.02,185.76,188.24,158.89,158.73,19.53,2.76,302,263,M2224,3M1L2A_C,28.4876,125.015,0.00134,OK,OK,OK,OK,-0.0124,0.015,0.00134,normal,796.52,819.62,798.1,803.4,826.77,804.27,817.79,796.42,38.4609,38.4487,-0.0122,19.3844,19.3394,-0.045,13.8532,13.8983,0.0451,26.3497,26.334,-0.0157,19.8126,19.733,-0.0796,39.9983,39.927,-0.0713,16.3055,16.3566,0.0511,38.7652,38.7773,0.0121,40.2129,40.1249,-0.088,45.8743,45.9298,0.0555,45.9049,45.9007,-0.0042,41.7807,41.7857,0.005,35.7904,35.752,-0.0384,40.3092,40.3027,-0.0065,17.1079,17.1877,0.0798,24.7288,24.6304,-0.0984,18.5052,18.4237,-0.0815,28.5555,28.509,-0.0465,26.2358,26.1939,-0.0419,12.0777,12.1536,0.0759,26.6807,26.5842,-0.0965
2026-05-10 19:24:57,PIECE_A,FournB,10305,False,3,429.64,416.68,116.912,113.682,59.898,59.345,823.48,1136.18,151.63,151.72,166.83,166.74,19.44,6.22,303,264,M2224,3M1L1A_C,28.5,125.034,0.0036,OK,OK,OK,OK,0.0,0.034,0.0036,normal,835.73,826.57,807.32,840.75,1129.8,1140.67,1105.92,1154.23,13.1477,13.0841,-0.0636,27.4674,27.5398,0.0724,17.0036,16.9616,-0.042,17.1227,17.0827,-0.04,34.4492,34.4209,-0.0283,32.6412,32.5565,-0.0847,27.7259,27.6957,-0.0302,31.0271,31.1151,0.088,32.4447,32.3895,-0.0552,44.9601,45.0128,0.0527,20.7916,20.7597,-0.0319,24.3846,24.3879,0.0033,24.634,24.5706,-0.0634,17.2987,17.384,0.0853,31.9653,31.9563,-0.009,38.0197,38.107,0.0873,20.2027,20.1602,-0.0425,33.8036,33.8345,0.0309,39.0474,38.9628,-0.0846,45.7036,45.7975,0.0939,40.0852,40.0496,-0.0356
2026-05-10 19:25:02,PIECE_A,FournB,10306,False,3,551.89,559.41,133.597,133.312,122.967,125.427,998.04,851.68,173.43,175.4,132.28,130.92,28.5,7.56,304,265,M2225,3M1L1A_C,28.5069,125.056,0.00244,OK,OK,OK,OK,0.0069,0.056,0.00244,normal,1000.07,997.26,970.96,970.99,875.38,851.15,849.68,856.59,31.3767,31.4233,0.0466,30.9922,31.0714,0.0792,21.9082,21.9349,0.0267,14.4225,14.4083,-0.0142,29.0487,29.0918,0.0431,14.8436,14.8772,0.0336,31.4819,31.5615,0.0796,37.8055,37.8086,0.0031,47.5477,47.6369,0.0892,16.4543,16.3691,-0.0852,35.8526,35.9166,0.064,30.3289,30.3745,0.0456,34.4427,34.4743,0.0316,31.0972,31.1105,0.0133,42.6068,42.5238,-0.083,36.8586,36.7882,-0.0704,35.7945,35.8593,0.0648,39.7455,39.7855,0.04,13.8872,13.8806,-0.0066,28.4418,28.3684,-0.0734,32.9489,33.0037,0.0548
2026-05-10 19:25:07,PIECE_A,FournC,10307,False,1,481.09,503.13,137.717,135.084,137.741,139.621,802.61,835.75,185.51,186.09,158.95,159.71,15.14,5.24,305,266,M2224,3M1L1A_C,28.4916,125.004,0.00277,OK,OK,OK,OK,-0.0084,0.004,0.00277,normal,807.94,835.16,823.11,807.73,855.15,823.96,829.84,808.0,12.9107,12.85,-0.0607,41.8988,41.8986,-0.0002,17.0116,17.0771,0.0655,12.4829,12.5444,0.0615,40.8139,40.8219,0.008,16.1083,16.0542,-0.0541,41.5787,41.504,-0.0747,26.6917,26.6687,-0.023,23.4923,23.4603,-0.032,12.0168,11.96,-0.0568,19.6522,19.6867,0.0345,42.2934,42.3305,0.0371,13.3732,13.4523,0.0791,32.9481,32.851,-0.0971,15.1483,15.1847,0.0364,12.3412,12.3768,0.0356,12.1933,12.2205,0.0272,39.351,39.2515,-0.0995,22.8513,22.9224,0.0711,21.2044,21.1346,-0.0698,30.4857,30.4244,-0.0613
2026-05-10 19:25:12,PIECE_A,FournC,10308,False,4,451.75,450.54,70.568,72.319,57.583,58.917,952.37,1089.82,150.97,151.64,165.18,165.88,11.13,3.42,306,267,M2224,3M1L1A_C,28.5037,125.018,0.00454,OK,OK,OK,OK,0.0037,0.018,0.00454,normal,933.75,948.73,958.11,919.47,1123.65,1087.06,1120.98,1074.73,42.2204,42.2892,0.0688,15.3092,15.294,-0.0152,27.4672,27.5432,0.076,43.6718,43.6107,-0.0611,42.7481,42.7376,-0.0105,31.0606,31.1581,0.0975,36.1606,36.0923,-0.0683,18.607,18.6692,0.0622,47.343,47.3143,-0.0287,28.4942,28.4614,-0.0328,42.2121,42.2922,0.0801,47.4443,47.436,-0.0083,14.1145,14.1946,0.0801,13.1793,13.0905,-0.0888,36.773,36.7545,-0.0185,20.7209,20.7342,0.0133,17.5857,17.6686,0.0829,38.9367,38.9464,0.0097,30.7318,30.7689,0.0371,39.3746,39.2787,-0.0959,38.5879,38.6849,0.097
2026-05-10 19:25:17,PIECE_A,FournC,10309,False,2,569.49,556.8,143.489,147.648,91.199,90.071,1154.06,1073.13,161.66,160.67,151.59,152.54,14.55,4.71,307,268,M2225,3M1L3A_C,28.5052,124.998,0.01214,OK,OK,OK,OK,0.0052,-0.002,0.01214,normal,1161.02,1154.0,1177.1,1145.09,1066.85,1086.08,1099.67,1071.64,41.7022,41.7335,0.0313,14.9157,14.8929,-0.0228,19.1857,19.2272,0.0415,18.4966,18.4958,-0.0008,14.8309,14.8109,-0.02,39.8436,39.9221,0.0785,47.5673,47.657,0.0897,46.8453,46.7724,-0.0729,14.2864,14.3314,0.045,35.8079,35.8712,0.0633,25.4107,25.3588,-0.0519,38.4133,38.3622,-0.0511,30.8769,30.9205,0.0436,15.8585,15.7655,-0.093,39.5595,39.5346,-0.0249,39.773,39.7944,0.0214,34.9543,34.8553,-0.099,29.4157,29.4511,0.0354,21.4524,21.508,0.0556,32.5225,32.4511,-0.0714,34.7094,34.6385,-0.0709
2026-05-10 19:25:22,PIECE_A,FournC,10310,False,3,561.5,576.25,87.629,85.335,131.095,129.739,984.06,1068.11,193.23,194.81,163.81,164.69,21.61,4.39,308,269,M2225,3M1L1A_C,28.5045,124.987,0.01311,OK,OK,OK,OK,0.0045,-0.013,0.01311,normal,978.08,985.71,967.85,941.76,1086.08,1097.77,1049.54,1083.71,13.9759,13.954,-0.0219,22.43,22.3723,-0.0577,24.7556,24.7016,-0.054,28.4738,28.5595,0.0857,41.3613,41.2701,-0.0912,47.1696,47.2508,0.0812,32.1581,32.1254,-0.0327,24.7676,24.8113,0.0437,27.1337,27.1015,-0.0322,18.3289,18.3144,-0.0145,14.9877,15.0077,0.02,38.0734,38.1103,0.0369,35.732,35.7178,-0.0142,24.7316,24.6643,-0.0673,33.5533,33.4709,-0.0824,47.0702,47.0171,-0.0531,15.1258,15.0721,-0.0537,19.1071,19.0385,-0.0686,44.9695,44.9458,-0.0237,14.3287,14.2508,-0.0779,46.9256,46.9989,0.0733
2026-05-10 19:25:27,PIECE_A,FournB,10311,False,5,453.42,450.52,88.625,88.203,136.044,134.597,810.54,1192.74,184.48,184.21,156.16,155.41,24.72,4.14,309,270,M2224,3M1L1A_C,28.5092,124.983,0.00347,OK,OK,OK,OK,0.0092,-0.017,0.00347,normal,795.05,833.62,833.14,832.98,1180.0,1165.87,1180.0,1172.38,18.1614,18.1631,0.0017,12.0162,12.0519,0.0357,21.5147,21.5201,0.0054,36.79,36.7172,-0.0728,31.8116,31.7607,-0.0509,33.2131,33.1357,-0.0774,45.3927,45.4514,0.0587,43.6836,43.7079,0.0243,15.5029,15.5578,0.0549,25.4337,25.5161,0.0824,46.1108,46.1019,-0.0089,30.9762,30.9245,-0.0517,14.9294,14.8875,-0.0419,12.6488,12.6185,-0.0303,27.9229,27.9652,0.0423,20.823,20.7486,-0.0744,45.0827,45.0512,-0.0315,34.3042,34.3345,0.0303,41.7154,41.6619,-0.0535,45.0434,45.1007,0.0573,28.5986,28.647,0.0484
2026-05-10 19:25:32,PIECE_A,FournB,10312,False,3,503.93,494.4,52.555,53.801,135.337,131.566,1189.44,958.02,152.6,153.51,152.61,151.13,17.11,3.72,310,271,M2225,3M1L1A_C,28.4958,124.977,0.00028,OK,OK,OK,OK,-0.0042,-0.023,0.00028,normal,1180.0,1180.0,1180.0,1180.0,968.26,922.45,991.08,955.38,22.4713,22.3952,-0.0761,34.8871,34.8395,-0.0476,18.4591,18.5201,0.061,37.2633,37.3309,0.0676,13.7244,13.6816,-0.0428,12.8203,12.9118,0.0915,35.4553,35.4168,-0.0385,28.7471,28.8211,0.074,18.1268,18.169,0.0422,37.2438,37.1685,-0.0753,38.8778,38.9281,0.0503,46.7292,46.706,-0.0232,45.8557,45.8978,0.0421,39.1934,39.1849,-0.0085,22.6057,22.6484,0.0427,25.0875,25.1869,0.0994,41.2233,41.1793,-0.044,16.6943,16.7726,0.0783,28.5488,28.5792,0.0304,13.0028,13.0639,0.0611,43.4083,43.4123,0.004
2026-05-10 19:25:37,PIECE_A,FournA,10313,False,4,583.32,604.32,120.174,118.454,100.583,98.236,905.03,868.9,166.25,167.89,179.61,178.87,15.97,7.61,311,272,M2225,3M1L2A_C,28.4986,125.029,0.00647,OK,OK,OK,OK,-0.0014,0.029,0.00647,normal,886.6,891.11,916.07,937.4,857.52,853.22,859.32,839.04,16.7458,16.7954,0.0496,30.8264,30.7323,-0.0941,37.2336,37.2583,0.0247,21.9274,21.8949,-0.0325,18.4806,18.4976,0.017,38.4167,38.3918,-0.0249,13.7949,13.7848,-0.0101,45.9472,45.975,0.0278,35.0413,35.0162,-0.0251,47.9394,47.921,-0.0184,37.0103,37.0917,0.0814,39.1859,39.1358,-0.0501,43.2687,43.2575,-0.0112,46.6537,46.6501,-0.0036,12.1886,12.1305,-0.0581,32.5466,32.6161,0.0695,21.2151,21.2737,0.0586,13.2966,13.2317,-0.0649,17.8383,17.8997,0.0614,21.3261,21.304,-0.0221,15.974,16.023,0.049
2026-05-10 19:25:42,PIECE_A,FournA,10314,False,4,577.79,549.46,146.254,145.153,129.864,131.404,910.2,986.87,153.23,152.99,157.69,160.1,15.14,3.39,312,273,M2225,3M1L3A_C,28.4978,125.034,0.00723,OK,OK,OK,OK,-0.0022,0.034,0.00723,normal,898.26,887.66,941.44,911.64,1006.23,970.95,1006.26,979.55,25.556,25.6522,0.0962,46.9636,47.0378,0.0742,21.9591,21.9858,0.0267,45.7762,45.7351,-0.0411,41.2484,41.1536,-0.0948,32.961,32.9791,0.0181,25.204,25.2487,0.0447,27.5973,27.5437,-0.0536,16.9013,16.97,0.0687,38.9224,38.9201,-0.0023,16.3338,16.2664,-0.0674,34.6769,34.703,0.0261,38.1085,38.0789,-0.0296,29.5895,29.6102,0.0207,47.0272,47.0841,0.0569,33.5405,33.4778,-0.0627,12.9958,12.9816,-0.0142,26.2486,26.1837,-0.0649,21.3646,21.3509,-0.0137,44.9287,44.8574,-0.0713,17.7204,17.7653,0.0449
